id,url,bottle_image_url,name_raw,designer_raw,global_rating,global_rating_count,top_notes_raw,heart_notes_raw,base_notes_raw,perfumers_raw,seasons_raw_dist,time_of_day_raw_dist,longevity_fixed_dist,sillage_fixed_dist,price_value_fixed_dist,gender_fixed_dist,reviews_text_corpus
1ef6cccb-dd17-49f1-b277-3e59b4a49555,https://www.fragrantica.es/perfume/Yves-Saint-Laurent/La-Nuit-de-L-Homme-Eau-de-Parfum-2026-125843.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.125843.jpg,La Nuit de L'Homme Eau de Parfum (2026) Yves Saint Laurent para Hombres,Yves Saint Laurent,3.88,59,"['manzana roja', 'bergamota']","['tabaco', 'chile rojo aj rojo']",['mbar'],[],{},{},"{'débil': '3', 'escasa': '5', 'duradera': '9', 'moderada': '7', 'muy duradera': '0'}","{'suave': '11', 'enorme': '0', 'pesada': '12', 'moderada': '7'}","{'buen precio': '2', 'precio moderado': '14', 'excelente precio': '7', 'ligeramente costoso': '5', 'extremadamente costoso': '0'}","{'unisex': '2', 'femenino': '5', 'masculino': '16', 'unisex femenino': '0', 'unisex masculino': '8'}",
5dcddcb0-0e22-4b03-bdc2-8f2e588ed4ef,https://www.fragrantica.es/perfume/Lattafa-Perfumes/Fakhar-Platin-107363.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.107363.jpg,Fakhar Platin Lattafa Perfumes para Hombres y Mujeres,Lattafa Perfumes,4.16,695,"['bergamota', 'pimienta rosa', 'cardamomo']","['guayaba', 'lavanda', 'jengibre']","['incienso', 'palo santo', 'sndalo']",[],{},{},{},{},{},{},"Es un perfume maduro, su salida es de incienso y pimienta, lo que lo hace maduro, al inicio no me gustó nada. Después con el paso del tiempo se vuelve dulce el olor, sale a relucir la guayaba y el olor a incienso se desvanece dejando la guayaba con la pimienta. Es un olor que perfectamente usaría en verano y otoño, huele bien, pero no es mi favorito. En lo personal si quieres un Fakhar fresco, compra el black, lo percibo un 80% al Y de YSL. Sí quieres un Fakhar dulce, compra el gold, que fácilmente es un 90% el one million parfum A mi gusto el black y el gold son mejores opciones para compras a ciegas; el Platin solo si lo has olido y te ha gustado, como compra a ciegas quizá te decepcione [REVIEW_BREAK] Yo no sé cómo le encuentran parecido a Y L'elixir. Ésta tiene una salida que huele a pomelo punzante y luego va secando con un olor cremoso con un incienso marcado. El olor es bastante interesante, pero no tiene nada que ver con la YSL. [REVIEW_BREAK] Uff, huele espectacular! [REVIEW_BREAK] Es una bomba de olores sinceramente, la salida la cual dura 5 min me fascina, se siente fresco, punzante, metalico, del estilo de Dior Sauvage (estilo, no que sea el mismo olor) ya en el secado es como un mix de varios perfumes, me recuerda a Prada Luna Rossa Ocean, Paradigme, Myslf YSL, pero al que se supone que clona la verdad no le veo tanto parecido, este perfume tiene presencia, proyecta y deja estela pesada sin duda, es un 4x4 solamente cuidaria las atomizaciones en primavera y verano de dia. [REVIEW_BREAK] Es una bestia, hay que cuidar las atomizaciones sobre todo en tiempo de calor... No tiene la mejor calidad, pero tampoco llega a oler barato. Creo que es buen perfume firma si los perfumes toscos no te molestan. Es de esos que son masculinos indiscutiblemente, lo que se agracede en estos tiempos. Por el precio está muy bien, pero también creo que hay mejores alternativas. [REVIEW_BREAK] Me parece bastante lineal, así que si te gusta la salida te va a gustar el resto del tiempo que lo lleves puesto, para toda ocasión, huele a limpio, jabonoso, y una fruta suave que le da ese toque de versatilidad para que lo uses tanto con camisa como con remera de futbol. Bastante bien su duración, en la ropa puede durar días, y en piel sus 6 horas o mas. Proyección bastante bien, calculo q sus dos horas y después deja estela y lanza rafagazos cada tanto. [REVIEW_BREAK] Me había pasado bastante desapercibida esta fragancia, influenciado porque su hermano el Fakhar Black dura un suspiro y proyecta poquísimo. Pero nada que ver este Platin: duración muy buena y proyección aceptable por un perfume que puedes conseguir por menos de 20€ Puede estar inspirado en Y Elixir pero no es un clon ni mucho menos. Fakhar Platin tiene un toque a limpio y jabonoso mucho más marcado, además de ese toque frutal de guayaba (bastante suave).  Muy versátil, sirve como perfume firma. [REVIEW_BREAK] Es un perfume con aroma a hombre limpio, fresco y varonil, un aroma del estilo after shave, old spice o de este camino, el rendimiento bastante bueno, proyecta muy bien y también tiene buena duración, lo siento mas para un hombre maduro que va a la oficina o gimnasio.  Se percibe la combinación de Lavanda, Jengibre, Gayaba e Incienso, evidentemente es dificil detectarlas una a una, pero de alguna manera se siente que están ahí combinadas. La recomiendo si deseas un perfume para el día a día que dure, proyecte y a la vez no te canse. [REVIEW_BREAK] Gente, cuidado al aplicarse este perfume, me excedí con las aplicaciones (en realidad me aplico siempre las mismas) en cuello 2 por lado y nuca, 3 en cada manga y una en cada hombro. Literal parecía un reactor nuclear ☠️ [REVIEW_BREAK] Recién compré este perfume y sólo me lo he aplicado una vez para ir a la universidad y luego para mi jornada laboral. Por consiguiente, como de costumbre vengo aquí para aportar una reseña honesta y que le sea útil al interesado(a) en adquirir el perfume que andan investigando y buscando para su próxima compra. Dicho todo esto, te hablaré rápidamente mi satisfactoria experiencia con este perfume. ¡Qué aroma más rico! Se siente algo refinado, eso sí, bien limpio, algo cítrico/fresco/frutal. Qué combinación tan bien equilibrada, se le siente mucho la guayaba con fondo amaderado, bien bueno debo decir. No había olido algo similar anteriormente, (eso que tengo varios perfumes en mi colección con adn similar) por lo tanto me ha sorprendido gratamente y considero que fácilmente puede ser tu perfume firma, ya que el aroma fue hecho para gustar, oler bien y que te digan que hueles rico, sin complicarte tanto. Dura y proyecta bastante bien, cabe añadir, los demás te sentirán y la burbuja personal que te hace percibir es bastante agradable. Sin más que decir, concluyo diciéndoles que vayan por este perfume, tiene un excelente precio, eso hace que esté bien accesible y puedas oler super bien sin romper sus bolsillos. Infravalorado (mejor así, ya que nadie va estar oliendo igual que ustedes por ahí) Vale demasiado la pena, porque olerán geniales. ¡Recomendado al 100%!Muestra más"
f94099bc-8917-4075-8a0f-622cb0638179,https://www.fragrantica.es/perfume/Bvlgari/Erea-59753.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.59753.jpg,Erea Bvlgari para Mujeres,Bvlgari,4.06,70,['cardamomo'],['incienso de olbano franquincienso'],['vainilla de madagascar'],[],{},{},"{'débil': '1', 'escasa': '2', 'duradera': '23', 'moderada': '12', 'muy duradera': '6'}","{'suave': '4', 'enorme': '6', 'pesada': '25', 'moderada': '12'}","{'buen precio': '1', 'precio moderado': '9', 'excelente precio': '1', 'ligeramente costoso': '12', 'extremadamente costoso': '10'}","{'unisex': '17', 'femenino': '16', 'masculino': '0', 'unisex femenino': '9', 'unisex masculino': '0'}",
348752e2-0257-4518-8eef-16e23a9fe266,https://www.fragrantica.es/perfume/Victoria-s-Secret/Golden-Apricot-Honey-125355.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.125355.jpg,Golden Apricot & Honey Victoria's Secret para Hombres y Mujeres,Victoria'S Secret,4.47,34,[],[],[],[],{},{},"{'débil': '2', 'escasa': '1', 'duradera': '3', 'moderada': '5', 'muy duradera': '0'}","{'suave': '3', 'enorme': '0', 'pesada': '2', 'moderada': '5'}","{'buen precio': '4', 'precio moderado': '3', 'excelente precio': '2', 'ligeramente costoso': '0', 'extremadamente costoso': '0'}","{'unisex': '1', 'femenino': '8', 'masculino': '1', 'unisex femenino': '2', 'unisex masculino': '0'}",
221d8dc8-cfce-4420-ad59-9580e44c5cf7,https://www.fragrantica.es/perfume/Avon/Wish-of-Luck-5413.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.5413.jpg,Wish of Luck Avon para Mujeres,Avon,3.85,196,"['manzana verde', 'ctricos']","['ciclamen violeta persa', 'nenfar lirio de agua', 'casia']","['almizcle', 'vainilla', 'notas amaderadas']",[],{},{},"{'débil': '20', 'escasa': '6', 'duradera': '1', 'moderada': '18', 'muy duradera': '0'}","{'suave': '20', 'enorme': '2', 'pesada': '0', 'moderada': '18'}","{'buen precio': '3', 'precio moderado': '2', 'excelente precio': '4', 'ligeramente costoso': '1', 'extremadamente costoso': '0'}","{'unisex': '1', 'femenino': '7', 'masculino': '0', 'unisex femenino': '3', 'unisex masculino': '0'}","Fue mi perfume preferido de adolescente , realmente me lamento que cuando se termino tire el frasco porque extraño recordar el aroma .. solo recuerdo el afrutado fresco la sensacion esa , nada mas :( una pena que este descatalogado .."
c9547003-fb59-4c6b-9834-92f9a2cdfcff,https://www.fragrantica.es/perfume/Zara/Nude-Bouquet-111999.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.111999.jpg,Nude Bouquet Zara para Mujeres,Zara,4.05,103,"['durazno melocotn', 'bergamota']","['durazno melocotn', 'bergamota']","['almizcle', 'vainilla', 'sndalo']",[],{},{},"{'débil': '13', 'escasa': '5', 'duradera': '4', 'moderada': '18', 'muy duradera': '2'}","{'suave': '15', 'enorme': '1', 'pesada': '4', 'moderada': '18'}","{'buen precio': '12', 'precio moderado': '7', 'excelente precio': '14', 'ligeramente costoso': '1', 'extremadamente costoso': '1'}","{'unisex': '1', 'femenino': '35', 'masculino': '0', 'unisex femenino': '4', 'unisex masculino': '0'}",
d1170150-1344-4ee2-ac4f-72b7f6e1eaf6,https://www.fragrantica.es/perfume/Tom-Ford/Rose-D-Amalfi-71538.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.71538.jpg,Rose D'Amalfi Tom Ford para Hombres y Mujeres,Tom Ford,3.97,1001,"['pimienta rosa', 'bergamota', 'mandarina hind']",['rosa'],"['almendra', 'heliotropo']",[],{},{},"{'débil': '36', 'escasa': '11', 'duradera': '130', 'moderada': '243', 'muy duradera': '30'}","{'suave': '52', 'enorme': '15', 'pesada': '70', 'moderada': '243'}","{'buen precio': '17', 'precio moderado': '97', 'excelente precio': '5', 'ligeramente costoso': '154', 'extremadamente costoso': '121'}","{'unisex': '103', 'femenino': '242', 'masculino': '5', 'unisex femenino': '100', 'unisex masculino': '2'}","Lo volví a probar, después de aquella vez en octubre del 23... Me encanta, qué decir, si tuviera los morlacos ya lo hubiera comprado. Rosa cremosa y levemente atalcada, con cuerpo, no le falta nada, no le sobra nada. Si alguien sabe de algún ""dupe"", clon o símil del mismo tipo, sería hermoso conocerlo... [REVIEW_BREAK] Hace dos o tres semanas por fin llegó un tester de rose d'amalfi a mi ciudad y apenas vi que estaba (hacía mucho que no aparecía nada nuevo en el estante de TF), pedí probarlo cruzando los dedos para que llegara el de rose prick que es el que verdaderamente quería conocer. No tenía muchas expectativas con rose d'amalfi porque pensé ""pucha una rosa más"", pero me encontré con una grata sorpresa! Es un perfume denso casi meloso, rosa confitada, concentrada en mermelada, un poco en el estilo de Bond 9 West Side, o un Lady Vengeance con sobredosis de almíbar o un Tresor La Nuit Musc Diamant con el almizcle reducidísimo... No hay ni una sola madera acá y entiendo por qué darlenerock huyó espantada si esperaba algo como rose prick (que pude conocer anteayer) -porque no tienen nada que ver! La rosa de amalfi es cremosa, redonda, dulce, casi embriagadora porque te envuelve. A mí me guuuuustan estas interpretaciones de la rosa, si no saliera tan exageradamente caro ahora en argentina (que ni en cuotas da para pagarlo) lo compraría sin parpadear... [REVIEW_BREAK] Lo compré a ciegas porque soy fan de ROSE PRICK de TF. Después de obtener el ROSE DE CHINA que amé, decidí ir por este ya que sus notas me llamaron la atención. Debo decir que me decepcionó. El aroma es una rosa citrica almizcada, nada que no se haya olido antes. No me llamó la atención como suele hacerlo TF. Fue como un ""MEH"". Y lo que me terminó de decepcionar mal mal es su escasa duración y su imperciptible estela. En menos de una hora no lo podia oler ni enterrando la nariz en mi piel. Así que lo dejé ir. Demasiado costoso para lo que ofrece. [REVIEW_BREAK] Hace dos o tres semanas por fin llegó un tester de rose d'amalfi a mi ciudad y apenas vi que estaba (hacía mucho que no aparecía nada nuevo en el estante de TF), pedí probarlo cruzando los dedos para que llegara el de rose prick que es el que verdaderamente quería conocer. No tenía muchas expectativas con rose d'amalfi porque pensé ""pucha una rosa más"", pero me encontré con una grata sorpresa! Es un perfume denso casi meloso, rosa confitada, concentrada en mermelada, un poco en el estilo de Bond 9 West Side, o un Lady Vengeance con sobredosis de almíbar o un Tresor La Nuit Musc Diamant con el almizcle reducidísimo... No hay ni una sola madera acá y entiendo por qué darlenerock huyó espantada si esperaba algo como rose prick (que pude conocer anteayer) -porque no tienen nada que ver! La rosa de amalfi es cremosa, redonda, dulce, casi embriagadora porque te envuelve. A mí me guuuuustan estas interpretaciones de la rosa, si no saliera tan exageradamente caro ahora en argentina (que ni en cuotas da para pagarlo) lo compraría sin parpadear..."
7ff8dab4-c31c-486a-ae73-035602633d39,https://www.fragrantica.es/perfume/Al-Haramain-Perfumes/Sameera-133373.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.133373.jpg,Sameera Al Haramain Perfumes para Mujeres,Al Haramain Perfumes,4.0,2,"['flor de azahar del naranjo', 'flores blancas']","['ctricos', 'mbar']","['notas de animal', 'notas amaderadas', 'notas dulces']",[],{},{},"{'débil': '0', 'escasa': '0', 'duradera': '0', 'moderada': '0', 'muy duradera': '0'}","{'suave': '0', 'enorme': '0', 'pesada': '0', 'moderada': '0'}","{'buen precio': '1', 'precio moderado': '0', 'excelente precio': '0', 'ligeramente costoso': '0', 'extremadamente costoso': '0'}","{'unisex': '0', 'femenino': '0', 'masculino': '0', 'unisex femenino': '1', 'unisex masculino': '0'}",
ce8c7980-40f2-4a84-9613-fd4bf0701830,https://www.fragrantica.es/perfume/Bath-Body-Works/Love-Rose-Vanilla-126416.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.126416.jpg,Love Rose + Vanilla Bath & Body Works para Mujeres,Bath & Body Works,3.71,7,[],[],[],[],{},{},"{'débil': '1', 'escasa': '0', 'duradera': '0', 'moderada': '0', 'muy duradera': '0'}","{'suave': '2', 'enorme': '0', 'pesada': '0', 'moderada': '0'}","{'buen precio': '1', 'precio moderado': '0', 'excelente precio': '2', 'ligeramente costoso': '0', 'extremadamente costoso': '0'}","{'unisex': '1', 'femenino': '1', 'masculino': '0', 'unisex femenino': '1', 'unisex masculino': '0'}",
eab02d5f-cb28-451b-802f-45d74e2c7949,https://www.fragrantica.es/perfume/Dior/Dioressence-225.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.225.jpg,Dioressence Dior para Mujeres,Dior,4.27,1234,"['pachul', 'notas verdes', 'aldehdos', 'bergamota', 'notas afrutadas', 'naranja']","['geranio', 'canela', 'clavel', 'raz de lirio', 'rosa', 'ylangylang', 'jazmn', 'violeta', 'nardos']","['musgo de roble', 'pachul', 'benju', 'styrax', 'vetiver', 'vainilla', 'almizcle']",[],{},{},"{'débil': '8', 'escasa': '12', 'duradera': '137', 'moderada': '127', 'muy duradera': '48'}","{'suave': '20', 'enorme': '55', 'pesada': '130', 'moderada': '127'}","{'buen precio': '16', 'precio moderado': '59', 'excelente precio': '2', 'ligeramente costoso': '12', 'extremadamente costoso': '8'}","{'unisex': '58', 'femenino': '47', 'masculino': '3', 'unisex femenino': '25', 'unisex masculino': '4'}","Perfume super clásico para mujeres de 40 en adelante,muy bonita composición tengo la miniatura en mi colección. [REVIEW_BREAK] Tengo 2 pequeños frasquitos de esta celestialidad super sensual y refinadamente super exquisita. Dura horas y su secado es divino en la piel que evoca gran clase y supremacía monárquica de la gran casa DIOR.  Belleza pura. [REVIEW_BREAK] Este perfume se lo regale a mi mujer al poco tiempo de casarnos, recuerdo que me lo ofrecieron con una buena oferta y cuando lo oli me encanto, es un perfume muy potente, como se hacian los perfumes en la epoca en que salio podría decir que hasta podría ser usado por un hombre como un amaderado actual. Tiene una notas musgosas y amaderadas muy ricas, pero con un toque floral exquisito. A mi mujer no le apasiono tanto, tal vez porque lo sentia fuerte para ella (desde entonces me volvi mas observador en sus gustos y desde entonces a la fecha todos los que le he regalado le han gustado), probablemente hoy aplique para mujeres mayores a 45 años o las que les gusten fragancias de la vieja escuela. Ya no lo he vuelto a ver, pero a mi si me gustaba su aroma. [REVIEW_BREAK] Este perfume se lo regale a mi mujer al poco tiempo de casarnos, recuerdo que me lo ofrecieron con una buena oferta y cuando lo oli me encanto, es un perfume muy potente, como se hacian los perfumes en la epoca en que salio podría decir que hasta podría ser usado por un hombre como un amaderado actual. Tiene una notas musgosas y amaderadas muy ricas, pero con un toque floral exquisito. A mi mujer no le apasiono tanto, tal vez porque lo sentia fuerte para ella (desde entonces me volvi mas observador en sus gustos y desde entonces a la fecha todos los que le he regalado le han gustado), probablemente hoy aplique para mujeres mayores a 45 años o las que les gusten fragancias de la vieja escuela. Ya no lo he vuelto a ver, pero a mi si me gustaba su aroma. [REVIEW_BREAK] Perfume super clásico para mujeres de 40 en adelante,muy bonita composición tengo la miniatura en mi colección."
119206d4-0cf6-41d0-a601-549ea624fd50,https://www.fragrantica.es/perfume/Avon/300-Km-h-Gamer-67114.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.67114.jpg,300 Km/h Gamer Avon para Hombres,Avon,3.7,54,"['toronja pomelo rosada', 'may chang', 'grosellas negras']","['ruibarbo', 'jengibre', 'cardamomo']","['pachul', 'ldano', 'mbar']",[],{},{},"{'débil': '4', 'escasa': '1', 'duradera': '5', 'moderada': '32', 'muy duradera': '0'}","{'suave': '2', 'enorme': '2', 'pesada': '3', 'moderada': '32'}","{'buen precio': '23', 'precio moderado': '2', 'excelente precio': '16', 'ligeramente costoso': '0', 'extremadamente costoso': '1'}","{'unisex': '6', 'femenino': '0', 'masculino': '20', 'unisex femenino': '0', 'unisex masculino': '18'}","Vine a probar por su perfume 'gamer' y yo la siento muy amargo como el tema de la toronja qué huelo muy amargo combinada con el May Chang, ladano, jengibre y grosellas negras pero en si es un perfume básico, ideal para jugar o estar en casa aunque me da pena que ya no está produciendo después de la compra de Natura...... [REVIEW_BREAK] perfume que tuve en 2023 y fue de los primeros en mi colección. Es un perfume citrico con una nota de pomelo ULTRA AMARGA o va , quizas soy yo el exagerado pero tiene un aura amarga. Ya me acabe los 100ml asi que estoy en lugar de opinar.... El perfume en si no es malo pero no tiene gracia. Tener en cuenta que quizas de la misma linea o marca hay otros perfumes con mas chispa , no hace falta irse a uno de 100 dolares .Pero volviendo al tema ,es un perfume no feo, fuerte y alcoholica en su salida pero luego se va haciendo citrica. Yo la usaba para el gym porque me duraba bien. Solo te la recomiendo si es que ya la oliste o si es que la encontras a muy buen precio por alguna vendedora de  Avon. Ocasiones en la que la usaria seria para una salida a la costanera , escuela o salida chill. Todo esto en epocas de primavera y verano  Aroma 6/10 Estela 6/10 Proyección 7/10 [REVIEW_BREAK] Es raro... Esta fragancia la conocí cuando el hermano de un amigo paso por al lado mio que ya se iba y dejo una estela, me pareció rico, como penetrante... Cuando me fui a mi casa le dije a mi amigo ""hey, pasame foto de que perfume es el de tu hermano""... me pasó y lo compre por Internet. Lo use algunas veces pero como tantas compras que he hecho, luego me arrepentí. Es como agria, oscura, pero no siento que en el día este proyectando, ni siquiera alguien me ha dicho que huelo rico... es raro, pero definitivamente no la compraría de nuevo. [REVIEW_BREAK] Me la regalaron hace unos años y la verdad es que no la termino de entender... no se en que momento usarla, pero si tuviera que elegir seria al aire libre dando un paseo o haciendo alguna actividad fisica. No conocía sus notas pero hoy en día puedo confirmar lo que mas resalta es el ""pomelo"" y pachulí. Tiene un parecido a Bleu de Chanel (solo un poco). Me parece pésima idea lo del envase todo negro... no se ve el contenido!! [REVIEW_BREAK] No sé si me gusta el perfume. Sí puedo afirmar que es ha sido pensado para personas con perfil deportivo y juvenil. ¿A qué huele? básicamente a un pomelo viejo que ha perdido su jugo por deshidratación.  Hagamos una comparativa con Natura Sr N, al que he reseñado por estos lares. ""Sr N"" cuando se lo atomiza tiene una salida a un pomelo jugoso con cáscara y todo muy punzante con un fondo de vetiver que lo hace adulto. ""Avon 300 km gamer"" es el mismo pomelo deshidratado, sin jugo y enrarecido por las notas especiadas. Esto lo hace más animálico con un matiz a transpiración hormonal de un púber en la que empiezan a funcionar las gónadas. El secado me resulta, a mi parecer, algo ordinario típico de los perfumes baratengues. En general, los secados de los perfumes de Avon que he tenido en mi haber (y algunos de Canon) me dan esa sensación. Y este no es la excepción. Tal vez tenga que ver con el fijador que usan. El perfume es lineal y expira alrededor de las 4-5 horas.  Su proyección es moderada a baja. Su uso es eminentemente deportivo o playero, es decir, para aplicárselo de después de ducharse luego de una actividad física, de playa, o natación. No lo veo adecuado para otro tipo de situación. Ni para oficina, ni para salidas formales. ¿Para usarlo durante la actividad física? Tal vez, sería una opción interesante para aquellos muchachones que usan complementos vitamínicos para la musculación en la destilan y eructan vitamina B. El perfume podría ser una buena opción para encubrir ese olor. ¿Qué otro uso? A tener esa nota sucia especiada que acompaña al pomelo cascariento, tal vez en situaciones en la que el muchacho con musculosa y exudando esa nota gonadal despierte algo en alguna femme (excitación o rechazo). Precio: SUPER ECONÓMICO: aprox. 5 dólares en Argentina CONCLUSIÓN: Perfume que no tiene feo olor, tiene un precio super económico, es juvenil y deportivo. Y puede que tenga algún efecto conquistador concuspiscente. Esto último es una suposición sin fundamento. Ni si quiera puedo dar un testimonio personal porque no me ha sucedido nunca ni con este perfume no con otro. (feo demasiado feo). ¿Vale la pena? Por le precio, creo que sí. Personalmente me iría por el Sr N. que es más caro.Muestra más [REVIEW_BREAK] Hola amigxs acabo de obtener esta fragancia y la verdad quede muy sorprendido porque fue una compra rápida a ciegas para un regalo y me terminó gustando, a pesar que es de catalogo es muy muy buena fragancia solo la aplique en el cuello y que me ha durado casi q hasta 7 horas en piel. Recibí varios cumplidos de chicas mientras la llevaba puesta!! Para mi que es casi idéntica al Bleu de Chanel yo la recomiendo no se dejen llevar solo porque es de catalogo ya que yo he usado marcas de diseñador que las fragancias se me evaporan al instante! Buena por avon! [REVIEW_BREAK] Me la regalaron hace unos años y la verdad es que no la termino de entender... no se en que momento usarla, pero si tuviera que elegir seria al aire libre dando un paseo o haciendo alguna actividad fisica. No conocía sus notas pero hoy en día puedo confirmar lo que mas resalta es el ""pomelo"" y pachulí. Tiene un parecido a Bleu de Chanel (solo un poco). Me parece pésima idea lo del envase todo negro... no se ve el contenido!! [REVIEW_BREAK] Vine a probar por su perfume 'gamer' y yo la siento muy amargo como el tema de la toronja qué huelo muy amargo combinada con el May Chang, ladano, jengibre y grosellas negras pero en si es un perfume básico, ideal para jugar o estar en casa aunque me da pena que ya no está produciendo después de la compra de Natura......"
0f1137a5-7e2c-4196-86f7-5ebb49eb0790,https://www.fragrantica.es/perfume/Armaf/Let-s-Move-Tango-126366.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.126366.jpg,Let's Move Tango Armaf para Hombres y Mujeres,Armaf,4.27,11,['bergamota'],"['notas solares', 'almendra', 'cereza', 'frangipani plumeria', 'plumaria', 'atapaima', 'peona']","['vainilla', 'notas amaderadas', 'pachul', 'almizcle']",[],{},{},"{'débil': '0', 'escasa': '0', 'duradera': '2', 'moderada': '2', 'muy duradera': '0'}","{'suave': '0', 'enorme': '0', 'pesada': '1', 'moderada': '2'}","{'buen precio': '1', 'precio moderado': '1', 'excelente precio': '3', 'ligeramente costoso': '0', 'extremadamente costoso': '0'}","{'unisex': '4', 'femenino': '3', 'masculino': '0', 'unisex femenino': '0', 'unisex masculino': '0'}",Quisiera probar a que sabe este árabe con notas solares.
85f50bf7-475e-4814-889f-1a607e6eaa31,https://www.fragrantica.es/perfume/Bath-Body-Works/Sweethearts-4EVER-SWEET-105639.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.105639.jpg,Sweethearts 4EVER SWEET Bath & Body Works para Mujeres,Bath & Body Works,4.15,61,[],[],[],[],{},{},"{'débil': '7', 'escasa': '3', 'duradera': '1', 'moderada': '11', 'muy duradera': '0'}","{'suave': '4', 'enorme': '0', 'pesada': '1', 'moderada': '11'}","{'buen precio': '12', 'precio moderado': '2', 'excelente precio': '6', 'ligeramente costoso': '0', 'extremadamente costoso': '0'}","{'unisex': '1', 'femenino': '18', 'masculino': '1', 'unisex femenino': '1', 'unisex masculino': '1'}",
836950da-30ce-4b28-aa22-74eb60ddf472,https://www.fragrantica.es/perfume/Rasasi/Elite-Man-100983.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.100983.jpg,Elite Man Rasasi para Hombres,Rasasi,4.5,2,"['bergamota', 'grosellas negras', 'pia', 'pimienta']","['pachul', 'jazmn', 'rosa', 'alquitrn del abedul']","['vainilla', 'mbar', 'almizcle', 'musgo']",[],{},{},"{'débil': '0', 'escasa': '0', 'duradera': '0', 'moderada': '2', 'muy duradera': '0'}","{'suave': '2', 'enorme': '0', 'pesada': '0', 'moderada': '2'}","{'buen precio': '1', 'precio moderado': '0', 'excelente precio': '2', 'ligeramente costoso': '0', 'extremadamente costoso': '0'}","{'unisex': '0', 'femenino': '0', 'masculino': '4', 'unisex femenino': '0', 'unisex masculino': '0'}",
